Timestamp,Win,Loss,Blocker,Win_sentiment,Loss_sentiment,Blocker_sentiment,Win_sentiment_category,Loss_sentiment_category,Blocker_sentiment_category,Week,Month
2025-10-09 12:37:28,,Our electricity going.,Have no electricity cannot do my work.,0.0,0.0,0.0,Neutral,Neutral,Neutral,41,October
2025-10-09 12:44:51,"Over the last week, I've had the opportunity to engage in a productive discussion with a group of individuals exploring sustainable development initiatives. The exchange of ideas and perspectives was enlightening, and it was rewarding to contribute to a meaningful conversation about strategies for promoting environmental stewardship and social responsibility.","One notable challenge I encountered was attempting to master a complex statistical analysis technique for a research project. Despite dedicating considerable time and effort, my initial results were inconclusive, and I struggled to interpret the data effectively. This experience highlighted the importance of perseverance and seeking guidance from experts in overcoming methodological hurdles.","A significant blocker I encountered was grappling with a complex problem that required specialized expertise. The challenge lay in accessing relevant resources and connecting with experts who could provide guidance. This experience underscored the importance of building professional networks and seeking mentorship to overcome knowledge gaps and stay focused on objectives.

In more detail, the blocker was related to navigating intricate information landscapes and identifying reliable sources to inform decision-making. The experience highlighted the value of developing effective information-seeking strategies and leveraging collaborative opportunities to drive progress.",0.2666666666666667,0.18,0.2392857142857143,Neutral,Neutral,Neutral,41,October
2025-10-09 21:22:22,My test went well,I couldn't write my test,I was sick,0.0,0.0,-0.7142857142857143,Neutral,Neutral,Negative,41,October
2025-10-10 04:47:56,Engagement and communication,Managing my calendar schedule but I improved,I would set a wrong time by mistake,0.0,0.0,-0.5,Neutral,Neutral,Negative,41,October
2025-10-10 04:51:32,Engagement and communication,Missed a class,I was not aware about usage of a calendar,0.0,0.0,-0.125,Neutral,Neutral,Negative,41,October
2025-10-10 07:42:01,Last week I managed to finish one of my key tasks ahead of schedule and received positive feedback from my lecturer/manager. It felt great to see my hard work paying off and boosted my confidence.,"I struggled a bit with managing my time — a few deadlines piled up, and I ended up feeling stressed trying to balance everything.","My internet connection was unstable for a couple of days, which made it difficult to attend online meetings and complete some work on time.",0.1471212121212121,-0.2,-0.2,Neutral,Negative,Negative,41,October
2025-10-10 09:52:27,Doing the Datacamp assessments was enjoyable. Loved the of the creating a children's book,"The submitting on time as it would change in s split second. When it says the submission is tomorrow, then you relax thinking you have time, then next thing it says the submission was yesterday and it wont let you submit, that was stressful as i never want to miss a submission.",As i mentioned above. the due dated shifting and missing submission because of it.,0.6,0.0,-0.1083333333333333,Positive,Neutral,Negative,41,October
2025-10-10 09:58:32,"A win from the past week was deepening my understanding of how AI systems think and create. I really enjoyed learning about AI acceleration, large language models, and generative AI, especially how tools like ChatGPT process massive amounts of data to produce human-like responses and how similar concepts apply to image generation. Exploring AI ethics also stood out because it reminded me that while AI is powerful, it must be used responsibly and transparently. Overall, I’m proud that I’m not just learning how to use AI tools, but how to think critically, creatively, and ethically about them.","A challenge I faced this week was fully understanding the technical depth behind large language models and AI acceleration. Concepts like how neural networks process data and how GPUs and TPUs enhance performance were sometimes difficult to grasp. I also found it challenging to balance my curiosity about AI’s capabilities with the need to think critically about its ethical use. Although it was tough at times, this experience reminded me that learning AI is a gradual process that requires patience, curiosity, and consistent effort.","A blocker I faced this week was the complexity of some AI concepts, particularly the technical details behind large language models and generative AI. At times, it slowed my progress because I had to spend extra time reviewing foundational concepts and examples to fully understand how these systems work. This made it harder to move quickly through practical exercises and experiments.",0.2510989010989011,-0.0138447971781305,0.0306122448979591,Neutral,Neutral,Neutral,41,October
2025-10-10 11:03:42,I was able to submit my tasks on time.,,,0.5,0.0,0.0,Positive,Neutral,Neutral,41,October
2025-10-10 11:14:24,"A win from the last week:
I’ve been learning more about Artificial Intelligence, ChatGPT, and Large Language Models (LLMs). It’s been exciting to explore how these technologies work and to discover new developments in the field. I enjoyed deepening my understanding and seeing how rapidly AI tools are evolving it motivated me to keep learning and experimenting with them.","A loss or challenge:
This past week was quite challenging because there were many activities due, and preparing for exams felt overwhelming at times. Balancing everything was difficult, but I’ve been managing to cope by staying organized and focusing on one task at a time.","I don’t have any major blockers at the moment everything is going according to plan, and I’m able to keep up with my tasks smoothly.",0.2313311688311688,0.1041666666666666,0.3208333333333333,Neutral,Neutral,Positive,41,October
2025-10-10 11:52:07,I was able to submit my fairytale 10 year oddesy story on time,I missed 2 deadlines,"Im full time student, this means I need to prioritise my school assignments and prepare for the upcoming test week before I do any extra-curricular activities",0.5,0.0,0.35,Positive,Neutral,Positive,41,October
2025-10-10 14:46:32,I managed to submit all my tasks in time,,,0.0,0.0,0.0,Neutral,Neutral,Neutral,41,October
2025-10-10 16:32:11,"I enjoyed learning about saving money, because I really wish to save but when I receive money it has many expenses. And learning that AI can do an app for me i just need to instruct it what to do",using AI to create an app it shows errors and timeout even when data and connections is working normally.,this week I managed to complete all task in time,0.3999999999999999,0.15,0.1,Positive,Neutral,Neutral,41,October
2025-10-10 18:36:58,I really enjoyed writing the children's odyssey book.,I had flu and felt weak.,I had no blocker this week,0.5,-0.375,0.0,Positive,Negative,Neutral,41,October
2025-10-10 18:44:23,completing assignments well and good gym sessions,not following up on personal goals,electricity cut out,0.7,0.0,0.0,Positive,Neutral,Neutral,41,October
2025-10-10 20:29:08,I have been just learning and growing my skills,I am losing my time management skills as I am not keeping up with submissions and it's not like me,I do not have,0.0,0.0,0.0,Neutral,Neutral,Neutral,41,October
2025-10-10 20:31:11,"Understanding how to use ChatGPT effectively, especially with prompting.",I could not finish the DataCamp assessments on time.,,0.0,0.0,0.0,Neutral,Neutral,Neutral,41,October
2025-10-10 20:49:31,I successfully set up the backend for a project I’m working on and started applying the AI skills I’ve been learning. It was rewarding to see the pieces come together and actually put theory into practice.,"I struggled with aligning some backend endpoints with the frontend, especially making sure the data flowed correctly. It slowed me down more than I expected and I had to backtrack a few times before getting closer to the right solution.",A blocker I ran into was version mismatches between the EF Core tools and runtime. It caused migration issues and slowed down database updates until I figured out the fix.,0.4166666666666667,0.11859410430839,-0.1555555555555555,Positive,Neutral,Negative,41,October
2025-10-10 21:13:42,Completing all my Umuzi assignments and attending the meetings live.,,Not having a proper schedule this week.,0.1363636363636363,0.0,0.0,Neutral,Neutral,Neutral,41,October
2025-10-10 21:27:12,"A big win from last week was managing to stay consistent with my study schedule. I balanced my tutoring and coding practice better than before, and it felt great to see real progress. I really enjoyed the feeling of being organized and in control of my goals.","Last week, I faced a challenge while learning Python at the intermediate level. I’m currently focusing on improving my data science skills since I’ve already completed the Python for Beginners course on DataCamp. The issue came up when I tried to use the matplotlib library. Although I managed to install it through the command prompt, it wouldn’t run properly on my computer. It was frustrating because I wanted to practice data visualization, but I couldn’t get the code to work. I’m determined to fix it, though, and make sure everything runs smoothly next time.","A blocker I faced last week was related to my Python practice. Since matplotlib wasn’t running on my computer, I couldn’t continue practicing data visualization as planned. This slowed down my progress in learning intermediate Python and building my data science skills. I need to troubleshoot this issue or find a workaround so I can keep moving forward.",0.38125,0.0166666666666666,-0.0518518518518518,Positive,Neutral,Neutral,41,October
2025-10-10 22:15:55,nothing,test prep is a lot,I'm overwhelmed,0.0,0.0,0.0,Neutral,Neutral,Neutral,41,October
2025-10-10 22:19:39,"I really enjoyed the session with Lethabo from Worth, I gained a lot of information about saving. I also currently rank 4th place on the DataCamp leaderboard.",Everything went smoothly this week.,,0.0,0.4,0.0,Neutral,Positive,Neutral,41,October
2025-10-10 22:20:49,none,test prep,"I am just overwhelmed, nothing much.",0.0,0.0,0.2,Neutral,Neutral,Neutral,41,October
2025-10-10 22:49:16,I got a job interview,I failed an assessment,,0.0,-0.5,0.0,Neutral,Negative,Neutral,41,October
2025-10-10 23:15:39,I managed to stay consistent with my goals. I completed all my school tasks on time.,I didn't manage my free time as well as I hoped. I planned to do some extra reading but found it hard to focus after my scheduled tasks were done.,The challenge was maintaining focus and energy throughout the week.,0.25,0.0361111111111111,0.0,Neutral,Neutral,Neutral,41,October
2025-10-10 23:25:20,Attended all the sessions and engaged,There is an activity that I missed because I did not know that we have one.,Mot checking google classroom everyday for announcements and new activities,0.0,0.0,-0.0318181818181818,Neutral,Neutral,Neutral,41,October
2025-10-10 23:49:13,Completed and submitted a project for review,did not meet all weekly submissions,,0.0,0.0,0.0,Neutral,Neutral,Neutral,41,October
2025-10-11 04:59:53,I  tried a new hobbie of content creation and I enjoy it,I’m too shy and not comfortable to create content,I need to work on my confidence,0.2681818181818182,-0.35,0.0,Neutral,Negative,Neutral,41,October
2025-10-11 05:04:49,I've got a win with my conditional acceptance to North West University! That's something to celebrate - I've taken a big step towards my academic goals. Congrats to me!,"I'm still waiting for my semester marks, which is adding some uncertainty to my conditional acceptance. It's a bit stressful not knowing how everything will pan out, but I'm hoping for the best.",I wrote my exams quite late,0.3333333333333333,1.0,-0.3,Positive,Positive,Negative,41,October
2025-10-11 15:14:43,I made progress in Calculus,My timetable,Electricity,0.0,0.0,0.0,Neutral,Neutral,Neutral,41,October
2025-10-11 19:11:11,Engagement and communication,i missed a class one day,i was not aware about the usage of calendar for my classes but now i am perfect to see my schedules,0.0,0.0,0.4375,Neutral,Neutral,Positive,41,October
2025-10-12 15:02:14,I enjoyed creating my Odyssey Plan storybook and learning more about AI.,I was looking forward in learning about wealth and how to manage debt and build wealth.,Not having access to the worth email was my blocker.,0.5,0.0,0.3,Positive,Neutral,Positive,41,October
2025-10-12 17:51:00,engagement and communication,I missed a class,it was a data but i am sorted now,0.0,0.0,0.0,Neutral,Neutral,Neutral,41,October
2025-10-12 21:06:52,Finally opened the book to read the book I recently got.,Not being able to balance my schedule leaving a lot of work undone.,"Changing my regular routine, I believe that is what contributed to a lot of what was not finished.",0.0,0.5,0.0,Neutral,Positive,Neutral,41,October
2025-10-13 08:49:58,N/a,I failed to complete my classroom assignments in time.,"The screen on my laptop broke, and I could not finish my work.",0.0,-0.2,0.0,Neutral,Negative,Neutral,42,October
2025-10-13 08:51:50,I completed 3 certificate in Datacamp,"Everything went going well, surprisingly.",No blocker.,0.0,0.7,0.0,Neutral,Positive,Neutral,42,October
2025-10-14 10:27:44,A key win from the past week was expanding my professional network and knowledge base through engagement on the Umuzi platform. The experience provided valuable insights and meaningful connections that are already influencing my approach to learning and collaboration.,"Nothing so far, just waiting on The Worth content ",Nothing at all,0.0583333333333333,0.2,0.0,Neutral,Neutral,Neutral,42,October
2025-10-14 12:43:04,We got paid,Missed a few classes because of Wi-Fi issues,Internet connection,0.0,-0.2,0.0,Neutral,Negative,Neutral,42,October
2025-10-15 00:32:21,Finished nametags I was in charge of making for my department's symposium.,"managing the workload of umuzi, my internship and masters work.",fatigue,0.0,0.0,0.0,Neutral,Neutral,Neutral,42,October
2025-10-15 23:56:00,Studied really well,"Could not be present for Umuzi work, therefore missed a lot and fell behind ",Time management. Many clashes. Mental health issues,0.2,-0.2,0.2,Neutral,Negative,Neutral,42,October
2025-10-15 23:59:11,"Unfortunately, I missed this reflection. So I will it be able to answer these questions effectively. My apologies. ","Unfortunately, I missed this reflection. So I will it be able to answer these questions effectively. My apologies. ","Unfortunately, I missed this reflection. So I will it be able to answer these questions effectively. My apologies. ",0.1999999999999999,0.1999999999999999,0.1999999999999999,Neutral,Neutral,Neutral,42,October
2025-10-16 08:37:11,Doing the elevator pitch and learning about how to better create a CV that will be noticeable by employers,"Not necessarily didn't go well, just learning about certain tips would've been of great help in my job searches. Now knowing i will use them in the future","Finding my peer was a challenge, especially this weeks work having to work with one and not getting a hold of them was a challenge but i had to come up with another solution and found someone else in order to submit on time",0.5,0.2535714285714285,0.0,Positive,Neutral,Neutral,42,October
2025-10-16 09:55:03,Worth was not working yet but I managed to do the Employability sprint. That was quiet an exciting journey for me.,"as mentioned that Worth wasn't working yet, Now all the activities are due tomorrow and I am overwhelmed with work.",Worth!! hehe,0.1999999999999999,0.0875,0.46875,Neutral,Neutral,Positive,42,October
2025-10-16 10:55:27,I managed to finish most of the tasks I set for myself.,My time management is still lacking.,Procrastination has to be my biggest blocker at the moment.,0.5,0.0,0.0,Positive,Neutral,Neutral,42,October
2025-10-16 17:41:53,I enjoyed doing the Odessey plan and looking into different ways my future could go.,I struggled with the budget plan because most people don't like disclosing their finances online so finding out how much people make was a tad bit hard.,It was test week for me so I had to juggle both this and my academics,0.1666666666666666,0.1361111111111111,0.0,Neutral,Neutral,Neutral,42,October
2025-10-16 20:39:58,Deployed a portfolio project,,,0.0,0.0,0.0,Neutral,Neutral,Neutral,42,October
2025-10-17 09:26:15,Moving onto a new learning block,Job applications and getting job ready,Job applications and stress are blocking my completion of the simulations,0.1363636363636363,0.2,0.0,Neutral,Neutral,Neutral,42,October
2025-10-17 18:17:02,I really enjoyed doing the Odyssey Children's book.,"I was recovering from flu, but Everything was fine.",I did not have a blocker,0.5,0.4166666666666667,0.0,Positive,Positive,Neutral,42,October
2025-10-17 18:24:38,Learning on how I can advance my interview skills,Failing to articulate myself during my interview or even doubting the responses I had,Having a family emergency,0.0,0.0,0.0,Neutral,Neutral,Neutral,42,October
2025-10-20 12:16:08,I got through a mini project,My phone broke,none,0.0,0.0,0.0,Neutral,Neutral,Neutral,43,October
2025-10-23 20:38:37,Got my code working after it not working for a while,completing the gig,,0.0,0.0,0.0,Neutral,Neutral,Neutral,43,October
2025-10-23 23:09:56,I enjoyed practicing my coding skils,,,0.5,0.0,0.0,Positive,Neutral,Neutral,43,October
2025-10-24 16:35:09,Contributing to a non-profit organisation,My laptop broke,"Well even though my laptop broke, i borrowed one to continue with my work",0.0,0.0,0.0,Neutral,Neutral,Neutral,43,October
2025-10-24 18:42:26,I enjoyed doing the community project,Everything went well,,0.5,0.0,0.0,Positive,Neutral,Neutral,43,October
2025-10-25 21:35:12,Completed a coursera course!,Very slow week,Busy studying for an exam,0.0,-0.39,0.1,Neutral,Negative,Neutral,43,October
2025-10-27 11:31:30,I found immense joy in assisting those in my community access what they couldn't purchase on their own. There’s something truly rewarding about helping and giving; it fills my heart with a sense of fulfillment and purpose.,"I secured a venue for my community project, even though I had to make arrangements at the last minute since cancellation wasn’t an option.",Nothing stopped me from doing my work,0.475,0.0,0.0,Positive,Neutral,Neutral,44,October
2025-10-28 11:05:57,Our Figma project was coming along just fine.,"Our presentation didn't go as planned. There were struggles in the group, one person wanting to present the whole thing, but I'm glad it is over and we can move to other projects.",I experienced loadshedding but it was something out of my control,0.4166666666666667,0.14375,0.8,Positive,Neutral,Positive,44,October
2025-10-28 12:26:21,I enjoyed meeting with the an amazing senior dev,Job applications,"Job applications, as the time gets closer and closer to the end of the program I am panicking a bit, so I am spending more time on finding applications.",0.55,0.0,0.5,Positive,Neutral,Positive,44,October
2025-10-28 15:42:25,I passed a Computer Vision exam,I have found preparation for my Cloud Computing exam to be very difficult.,My time management has been poor.,0.0,-0.65,-0.4,Neutral,Negative,Negative,44,October
2025-10-28 17:18:21,I wrote my Economics test,I got to my test venue late,I was sick,0.0,-0.3,-0.7142857142857143,Neutral,Negative,Negative,44,October
2025-10-28 17:45:59,"I'm thrilled to share that our MBU group preparation last week and presentation this week went exceptionally well. Our team's thorough preparation and practice paid off, and everyone demonstrated a high level of professionalism and positivity. The presentation was well-organized, and our collective efforts resulted in a clear and compelling delivery.","During our recent presentation, we encountered a tough spot when the timekeeper cut us off at the 7-minute mark, despite our thorough practice and preparation. Unfortunately, our system didn't respond as quickly as we'd hoped, which made it difficult to transition smoothly and finish our presentation within the allocatted time.","Unfortunately, I hit a major blocker last week - I broke my laptop, which put me behind schedule on some tasks. As a result, I wasn't able to submit some assignments on time, which was frustrating.",0.3044444444444444,-0.1092592592592592,-0.1229166666666666,Positive,Negative,Negative,44,October
2025-10-29 00:13:41,"I'm thrilled to share that our MBU group preparation and presentation went exceptionally well from last week to this week. Our team's thorough preparation and practice paid off, and everyone demonstrated a high level of professionalism and positivity. The presentation was well-organized, and our collective efforts resulted in a clear and compelling delivery.","During our recent presentation, we encountered a tough spot when the timekeeper cut us off at the 7-minute mark, despite our thorough practice and preparation. Unfortunately, our system didn't respond as quickly as we'd hoped, which made it difficult to transition smoothly and finish our presentation within the allotted time.","Unfortunately, I hit a major blocker last week. I broke my laptop, which put me behind schedule on some tasks. As a result, I wasn't able to submit a assignments on time, which was frustrating.",0.3044444444444444,-0.1092592592592592,-0.1229166666666666,Positive,Negative,Negative,44,October
2025-10-29 00:41:59,I aced my first school exam,,,0.25,0.0,0.0,Neutral,Neutral,Neutral,44,October
2025-10-29 13:58:35,My MUB week went well. I'm happy that me and my team members worked well together and we were able to communicate and assist each other where we can.,I was not able to make it to the presentation because I had a test on Monday.,,0.3916666666666666,-0.25,0.0,Positive,Negative,Neutral,44,October
2025-10-29 15:34:37,"I really enjoyed learning about how centering your business around customers needs can benefit a business, as much as product or service is important, what can really make or break your business are the customers. It was really eye-opening to get a different perspective on the topic.","I don't really have a loss to share this week, I think I handled everything well.",Nothing at the moment.,0.25,0.2,0.0,Neutral,Neutral,Neutral,44,October
2025-10-30 04:40:07,I was able to host a successful workshop on easy equities,I was not able to exercise as I had set for myself,Nothing stopped me from anything,0.5611111111111111,-0.25,0.0,Positive,Negative,Neutral,44,October
2025-10-30 07:45:55,Finished coursera courses,Did not spend enough time studying,,0.0,0.0,0.0,Neutral,Neutral,Neutral,44,October
2025-10-30 15:12:18,We were able to assist a few kids with school work by tutoring them,We were not able to create a website for a charity,The lady that owns the NGO was caught up in work and didn't have the chance to give us the material needed to create the website,0.15,-0.25,0.0,Neutral,Negative,Neutral,44,October
2025-10-30 15:15:22,Being able to tutor kids,Not being able to create a website for an ngo,Owner of Ngo not having time to say what it is they require,0.5,0.5,0.0,Positive,Positive,Neutral,44,October
2025-10-30 16:28:28,Got to understand the purpose of the program and just obtained another certificate in customer centricity which was a very valuable course.,"Time management has been a challenge, the course has a lot of videos and reading that I need to go through, other than there were went so much loses.",Non yet.,0.2,-0.2125,0.0,Neutral,Negative,Neutral,44,October
2025-10-30 17:07:20,Doing courses at coursera,Everything went well,Nothing,0.0,0.0,0.0,Neutral,Neutral,Neutral,44,October
2025-10-30 17:37:57,"I wouldn’t say there was a win last week, as I was mainly working on the Coursera Customer Centric course. However, I’m looking forward to the final project of the course.","The energy was noticeably low during the check-in meetings, as some explorers had a few concerns. Thankfully, the energy is starting to pick up again.","I had some issues with the data, so I had to be extra careful. But now everything is sorted for the next two weeks.",0.1933333333333333,-0.0666666666666666,-0.0333333333333333,Neutral,Neutral,Neutral,44,October
2025-10-30 17:46:02,"One thing I really enjoyed was writing my reflection document. It felt like I was reconnecting with my future goals, looking back on how far I’ve come, and just taking a moment to feel genuinely grateful.","Struggling to stay consistent with my routine. There were days when my focus dropped, and I felt like I wasn’t making as much progress as I could have.","I had some issues with the data, so I had to be extra careful. But now everything is sorted for the next two weeks.",0.2,0.225,-0.0333333333333333,Neutral,Neutral,Neutral,44,October
2025-10-31 04:10:46,I enjoyed the the part were I was doing the community project.,The availability of APIs to finish the whole project the way I have planned it,,0.5,0.2,0.0,Positive,Neutral,Neutral,44,October
2025-10-31 04:42:14,Seeing a progress with myself that I found myself opening up to someone about how I am doing in life.,The gigs did not go well with me as I was not feeling well emotionally.,Emotional and mental feelings hindered m from completing Block 2 which was gigs. There was a dark cloud that was against me  but I'm getting better.,0.0,0.0,0.0099999999999999,Neutral,Neutral,Neutral,44,October
2025-10-31 05:24:13,I can't say there is anything in particular.,This too. There's nothing in particular.,"Data struggles. When I take an Airtime Advance, I think about how likely it is that we're going to have a Check-in meeting, so I have to consider buying small data for a longer period to be able to keep checking emails, or buy more short-term Gigs for meetings.",0.1666666666666666,0.1666666666666666,0.1875,Neutral,Neutral,Neutral,44,October
2025-10-31 05:28:42,I managed to complete all Coursera certificate submissions even though two are due next week.,Nothing in particular.,"Data struggles. When I take an Airtime Advance, I think about how likely it is that we're going to have a Check-in meeting, so I have to consider buying small data for a longer period to be able to keep checking emails, or buy more short-term Gigs for meetings.",-0.0083333333333333,0.1666666666666666,0.1875,Neutral,Neutral,Neutral,44,October
2025-10-31 09:03:35,"MUB group project, wonderful connections and great team work",,Had a mini Technical glitch on my school portal,0.9,0.0,0.0,Positive,Neutral,Neutral,44,October
2025-10-31 10:57:01,"I enjoyed learning how to use Figma, I always thought it is a very difficult platform but now i know how to navigate but I still have more to learn.",working in teams was very challenging because some team members were silent throughout the activities and that meant we had to cover their part of the work.,There was no blocker.,0.1166666666666666,0.325,0.0,Neutral,Positive,Neutral,44,October
2025-10-31 11:03:22,I managed to stay on schedule.,,,0.0,0.0,0.0,Neutral,Neutral,Neutral,44,October
2025-10-31 11:53:10,i submitted everything on time,,,0.0,0.0,0.0,Neutral,Neutral,Neutral,44,October
2025-10-31 12:58:34,I really enjoyed working together with my group members,Attending all meetings was challenging,I had a lot of things to do so sometimes i couldnt attend the meeting's,0.5,0.5,0.0,Positive,Positive,Neutral,44,October
2025-10-31 13:54:58,I got to connect with a lot of people on LinkedIn,The participation of my group members was low. They weren't engaging as much as they did in the beginning.,"It was test week for me, so juggling both was a hassle for me.",0.0,0.2,0.0,Neutral,Neutral,Neutral,44,October
2025-10-31 14:41:37,completed a course on coursera,none,none,0.0,0.0,0.0,Neutral,Neutral,Neutral,44,October
2025-10-31 15:57:52,"During the community project reflection, I felt proud of what I had accomplished.","My network was horrible due to bad weather, it made completing the work challenging.",My bad network,0.5,-0.3312499999999999,-0.6999999999999998,Positive,Negative,Negative,44,October
2025-10-31 16:30:00,,,,0.0,0.0,0.0,Neutral,Neutral,Neutral,44,October
2025-10-31 16:32:45,"I managed to complete a tricky task ahead of schedule. It went well because I was able to focus, break it into smaller steps, and stay consistent. I really enjoyed seeing the results come together and feeling that sense of accomplishment.",,A blocker I faced last week was waiting on information which stopped me from completing a task. It was challenging because it delayed my progress and required me to adjust my plan.,0.27,0.0,0.25,Neutral,Neutral,Neutral,44,October
2025-10-31 16:33:47,"We were placed in groups for the MUB projects that we were supposed to work on. We were 8 in our group which was Team 6, 4 others quitted along the way. But as short as we were, we did what was supposed to be done and we did it well. Our presentation was perfect and each member did well in their roles.",Time management,,0.5,0.0,0.0,Positive,Neutral,Neutral,44,October
2025-10-31 16:58:28,I got to make some really serious plans for my life.,I slacked a bit and scored under 70% for an activity,Exhaustion,-0.3333333333333333,0.0,0.0,Negative,Neutral,Neutral,44,October
2025-10-31 17:47:20,"I passed my Data Science certification exams, which was a big personal achievement. It validated the effort I’ve been putting into improving my technical and analytical skills, and it gave me a confidence boost to take on more complex data projects.","I struggled a bit with balancing multiple tasks and deadlines this week, which affected my ability to stay consistent with my personal learning schedule. I missed a deadline on coursera ","No major blockers at the moment, but I’m still refining my time management approach to handle overlapping project priorities more effectively.",0.04,0.0833333333333333,0.35625,Neutral,Neutral,Positive,44,October
2025-10-31 18:23:03,very well done group project,,,0.2,0.0,0.0,Neutral,Neutral,Neutral,44,October
2025-10-31 18:36:38,I enjoyed taking the Course on Customer Centricity on Coursera. I found the course really valuable for me as both an entrepreneur and a potential employee. I got excited when the content touched on something I have experienced in my entrepreneurship journey.,I do not have any loss to share with regards to this programme.,"No blocker caused by Umuzi or the programme,  I just fell sick and could not really be productive for about 2 days.",0.375,0.0,-0.4071428571428571,Positive,Neutral,Negative,44,October
2025-10-31 18:41:09,I enjoyed the Customer Centricity Course on Coursera and I finished it on time.,I fell sick for about 2 days and could not really be productive.,Falling sick did not block me from completing what I needed to complete on time.,0.5,-0.4071428571428571,-0.3071428571428571,Positive,Negative,Negative,44,October
2025-10-31 19:28:39,I enjoyed the employability sprint and the beginning of the MUB.,Not being able to complete of engage more in the MUB as I would have wanted as I was not assigned my team alot of challenges.,Firstly the MUB began when I was beginning my exams and I had just a huge personal curve ball that thrown at me.,0.5,0.3666666666666667,0.2166666666666667,Positive,Positive,Neutral,44,October
2025-10-31 20:17:03,Excited about getting access to specific courses on Coursera,Managing time with other commitments,,0.1875,-0.125,0.0,Neutral,Negative,Neutral,44,October
2025-10-31 21:53:17,"I successfully completed my Customer Centricity course on Coursera. I really enjoyed the learning experience, especially understanding how customer-focused strategies can drive business growth. It felt rewarding to complete the course and see my progress in developing both technical and professional skills.","I wasn’t feeling well, so I struggled to engage fully with the content. It was challenging to stay focused and keep up with my usual level of participation, but I’m determined to recover and get back on track.","I wasn’t feeling well and also had to prepare for my semester test, which made it difficult to stay consistent with my usual tasks and learning activities.",0.2785714285714286,0.0833333333333333,-0.1666666666666666,Neutral,Neutral,Negative,44,October
2025-10-31 22:32:50,I was able to submit on time,,,0.5,0.0,0.0,Positive,Neutral,Neutral,44,October
2025-11-01 10:57:13,"I successfully advanced to the assignment stage of the ALX internship after completing my interview. The experience was positive overall, and I felt confident demonstrating my skills and motivation for the role.",I found some of the situational questions challenging and realized I need to improve how I communicate my experiences under pressure. It was a valuable learning experience for future interviews.,"My main blocker at the moment is balancing time between completing the ALX assignment and other ongoing commitments, but I’m working on managing my schedule effectively to stay on track.",0.2818181818181818,0.25,0.2138888888888888,Neutral,Neutral,Neutral,44,November
2025-11-01 11:01:27,"I successfully advanced to the assignment stage of the ALX internship after completing my interview. The experience was positive overall, and I felt confident demonstrating my skills and motivation for the role.",I found some of the situational questions challenging and realized I need to improve how I communicate my experiences under pressure. It was a valuable learning experience for future interviews.,"My main blocker at the moment is balancing time between completing the ALX assignment and other ongoing commitments, but I’m working on managing my schedule effectively to stay on track.",0.2818181818181818,0.25,0.2138888888888888,Neutral,Neutral,Neutral,44,November
2025-11-04 11:09:27,i got called for an interview,my laptop died,my laptop died so i couldnt do much last week,0.0,0.0,0.0,Neutral,Neutral,Neutral,45,November
2025-11-04 19:13:13,Completed my first and second course,Could not complete my third course,,0.125,-0.025,0.0,Neutral,Neutral,Neutral,45,November
2025-11-04 21:54:08,"Doing Community project, I manage to complete it within four weeks","It was challenging for me to add a database to my Community Hub project to be able to save user logins, but with the help of my peers, I managed to make it work.",Network issue on my side is troubling me.,0.1,0.5,0.0,Neutral,Positive,Neutral,45,November
2025-11-05 02:59:56,"Well I enjoyed the customer centric course, although I took  while to complete it ",Not submitting my tasks in time,prepping for my eisa exam that didn't take place,0.1999999999999999,0.0,0.0,Neutral,Neutral,Neutral,45,November
2025-11-06 08:15:29,I did not have any late submissions,none,none,-0.3,0.0,0.0,Negative,Neutral,Neutral,45,November
2025-11-07 09:18:32,"Gave Bootstrap a shot and fell in love with it very quickly. FYI, I previously ditched it because of it's relation with jQuery which is the ""avoid if you can"" library in modern age. Surprisingly, Bootstrap switched over to Poppler which made building basic things easy compared to Tailwind where you may end up wiring eveyrthing yourself.

Oveerall, the greatest win is realising how easy to use Bootstrap is, and the potential to switch over to it in the near future.","I tried learning Angular just for experimentation, before even diving deep into state and the works I quickly realised it has A LOT of boilerplate just to get a simple button click event happening. Compared to a stack I am already very familiar with, I found Angular hard to navigate and build stuff around.",,0.341025641025641,0.0715277777777777,0.0,Positive,Neutral,Neutral,45,November
2025-11-07 12:20:25,I was able to fix the problem I has with footprintlogger as I didn't do the way I was supposed to having 1 repo project.,Nothing,,0.5,0.0,0.0,Positive,Neutral,Neutral,45,November
2025-11-07 13:27:55,"Been self learning cloud, so that is going well",Did not get enough sleep on Tuesday,,0.0,0.0,0.0,Neutral,Neutral,Neutral,45,November
2025-11-07 13:43:59,"I completed all of my assigned tasks, I also enjoyed the Customer Centricity course on coursera, creating my umuzi internship application video was a challenge that I enjoyed and at the end it came out good.",Everything went well.,Don't have any blockers.,0.5666666666666667,0.0,0.0,Positive,Neutral,Neutral,45,November
2025-11-07 14:33:05,"I made some progress on a AWS solutions architect course on Udemy which is not part of this program. I used my phone since I didn't have electricity.

I also managed to meet all my deadlines. ",Last week I missed some meetings because I didn't have electricity the whole week.,"last week I didn't have electricity, however it was fixed on Monday this week. But last night it went off again. Hopefully it will be fixed early next week.",0.0,0.1,0.05,Neutral,Neutral,Neutral,45,November
